Implementation,1024,2048,4096,8192,16384
Basic dgemv,0.000892,0.00356,0.01454,0.058479,0.233916
OpenMP dgemv; P=1,0.000874,0.00356,0.014558,0.05842,0.233411
OpenMP dgemv; P=16,0.000246,0.000354,0.003245,0.013104,0.053475
OpenMP dgemv; P=4,0.000292,0.001171,0.004036,0.015455,0.061473
OpenMP dgemv; P=64,0.000621,0.001275,0.003405,0.01255,0.049409
Reference dgemv,0.00016,0.000525,0.004083,0.018192,0.072116
Vectorized dgemv,0.000206,0.000967,0.004182,0.016853,0.068922
