Implementation,1024,2048,4096,8192,16384
Basic dgemv,2410.519540229885,2311.5480848718657,2316.975003452562,2307.375543674466,2302.2501093510123
OpenMP dgemv; P=1,2327.5826859045505,2348.434490481523,2309.161929667607,2292.8307765895656,2303.593577564383
OpenMP dgemv; P=16,6574.144200626959,25811.10153846154,10385.153822346023,10222.218431073876,10216.382721217888
OpenMP dgemv; P=4,6831.114006514658,7703.037649219467,8390.705676419106,8714.305155174652,8772.25718534011
OpenMP dgemv; P=64,3221.431643625192,8035.065134099616,10085.492034866245,10717.697676275653,10876.859579813205
Reference dgemv,9238.555066079296,16100.975047984644,8527.17458703939,7154.463113006396,7389.013074953894
Vectorized dgemv,10034.22009569378,8848.742616033755,7770.82723483094,7948.932662126147,7816.876749028115
