Implementation,1024,2048,4096,8192,16384
Basic dgemv,0.000892,0.00356,0.01454,0.058479,0.233916
OpenMP dgemv; P=1,1.0205949656750573,1.0,0.9987635664239594,1.0010099281068128,1.0021635655560364
OpenMP dgemv; P=16,3.6260162601626016,10.056497175141242,4.480739599383667,4.4626831501831505,4.374305750350631
OpenMP dgemv; P=4,3.0547945205479454,3.040136635354398,3.602576808721507,3.7838240051763186,3.8051827631643165
OpenMP dgemv; P=64,1.4363929146537842,2.792156862745098,4.270190895741557,4.659681274900398,4.734279179906495
Reference dgemv,5.574999999999999,6.780952380952381,3.5611070291452367,3.2145448548812667,3.2436075212158193
Vectorized dgemv,4.330097087378641,3.6814891416752844,3.4768053562888572,3.4699460036788703,3.393923565770001
