Implementation,1024,2048,4096,8192,16384
Basic dgemv,2351.067264573991,2356.350561797753,2307.7325997248968,2295.144034610715,2295.144034610715
OpenMP dgemv; P=1,2399.487414187643,2356.350561797753,2304.879241654073,2297.461965080452,2300.109729190141
OpenMP dgemv; P=16,8525.0081300813,23696.632768361582,10340.348844375963,10242.50061050061,10039.6617484806
OpenMP dgemv; P=4,7182.027397260274,7163.6276686592655,8313.783944499506,8684.42109349725,8733.442519480097
OpenMP dgemv; P=64,3377.0563607085346,6579.3003921568625,9854.458737151248,10694.6396812749,10865.8526179441
Reference dgemv,13107.2,15978.300952380952,8218.08278226794,7377.8434476693055,7444.546452936935
Vectorized dgemv,10180.349514563106,8674.879007238884,8023.537063605931,7964.025870764849,7789.543425901744
